X,Y,OBJECTID,Type,Name_Full,Name_Line1,Name_Line2,STATUS,ODE_Institution_ID,ODE_ELD_License_No,DHS_OHA_Alt_ID,Site_Address_Line1,Site_Address_Line2,Site_City,Site_State,Site_Zipcode,Site_Zipcode_Plus4,Mail_Address_Line1,Mail_Address_Line2,Mail_City,Mail_State,Mail_Zipcode,Mail_Zipcode_Plus4,Phone,Phone_Fax,Email,Website,Parent_Institution_Name,Grade_Lowest_NS12,Grade_Highest_NS12,Beginning_Age_In_Months,End_Age_In_Years,Early_Learning_HUB_Name,County_Name,County_FIPS_Code,DHS_CW_District_Number,FlashAlert_Region,SBHC_Name,JoinId,POINT_X,POINT_Y,cSteward,effDate,Review_Date,Review_Staff_Name,Review_Method
-13829067.0165,5369619.8604,677,Family Child Care Home,"Everetts, Maureen Elizabeth","Everetts, Maureen Elizabeth",,Active,,RF535470,,1475 Juniper Ave,,Coos Bay,OR,97420,2107,1475 Juniper Ave,,Coos Bay,OR,97420,2107,541-290-3466,,stinkeyemom@hotmail.com,,,,,,,South Coast Regional Early Learning Hub,COOS,11,7,Eugene (Valley) - Albany/Corvallis to Roseburg,,RF535470,-124.22862266,43.37757185,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,Dani Hall,Google Maps
-13829167.0482,5370110.2072,678,Private School,Christ Lutheran Church and School,Christ Lutheran Church and School,,Active,,,100052,1835 N 15th St,,Coos Bay,OR,97420,0,1835 N 15th St,,Coos Bay,OR,97420,0,541-267-3851,541-267-3331,Chlucs07@yahoo.com,http://www.clcs-cb.org/,,-2,8,-99,-99,South Coast Regional Early Learning Hub,COOS,11,7,Eugene (Valley) - Albany/Corvallis to Roseburg,,100052,-124.22952126,43.3807734100001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/07/09 00:00:00+00,Tricia MacInnes,"Google Streetview, Google search"
-13829167.0482,5370110.2072,679,Child Care Center,Christ Lutheran Church and School,Christ Lutheran Church and School,,Active,,CC501852,,1835 N 15th St,,Coos Bay,OR,97420,2159,1835 N 15th St,,Coos Bay,OR,97420,2159,541-267-3851,,office@coosbaylutheran.org,,,,,36,12,South Coast Regional Early Learning Hub,COOS,11,7,Eugene (Valley) - Albany/Corvallis to Roseburg,,CC501852,-124.22952126,43.3807734100001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,Arron Heriford,Cadastral Data
-13728976.4897,5370419.7037,680,Public School,Sutherlin Valley Online Academy,Sutherlin Valley Online Academy,,Active,5357,,,450 Hawthorne St,,Sutherlin,OR,97479,,450 Hawthorne St,,Sutherlin,OR,97479,,541-529-2302,541-459-2484,,www.sutherlin.k12.or.us,,3,12,-99,-99,South-Central Oregon Early Learning Hub,DOUGLAS,19,6,Eugene (Valley) - Albany/Corvallis to Roseburg,,5357,-123.32949416,43.3827940800001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/08/06 00:00:00+00,Arron Heriford,Google / Google Streetview
-13828969.7566,5370729.3561,681,Education Service District,South Coast ESD,South Coast ESD,,Active,1949,,,1350 Teakwood Ave,,Coos Bay,OR,97420,0,1350 Teakwood Ave,,Coos Bay,OR,97420,0,541-269-1611,541-266-4040,tennealw@scesd.k12.or.us,www.scesd.k12.or.us,NULL,-99,-99,-99,-99,South Coast Regional Early Learning Hub,COOS,11,7,Eugene (Valley) - Albany/Corvallis to Roseburg,,1949,-124.22774896,43.3848157,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,,,
-13834292.4736,5370760.1256,682,Private School,AYA,Alternative Youth Activities Inc,,Active,1433,,,575 S Main St,,Coos Bay,OR,97420,0,575 S Main St,,Coos Bay,OR,97420,0,541-888-2432,541-888-6047,educate@aya-or.org,http://www.aya-or.org/,,9,12,-99,-99,South Coast Regional Early Learning Hub,COOS,11,7,Eugene (Valley) - Albany/Corvallis to Roseburg,,1433,-124.27556374,43.3850165800001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/07/09 00:00:00+00,Tricia MacInnes,"Google Streetview, Google search"
-13727336.8193,5370809.7692,683,Family Child Care Home,"Agee, Melissa Christine","Agee, Melissa Christine",,Active,,RF535862,,209 Valley Ct,,Sutherlin,OR,97479,9586,209 Valley Ct,,Sutherlin,OR,97479,9586,541-530-0619,,m_agee1988@yahoo.com,,,,,,,South-Central Oregon Early Learning Hub,DOUGLAS,19,6,Eugene (Valley) - Albany/Corvallis to Roseburg,,RF535862,-123.31476475,43.3853406800001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,,
-13727208.6204,5370884.5385,684,Family Child Care Home,"Sawtell, Dana Jean","Sawtell, Dana Jean",,Active,,RF521318,,187 Camas Ct,,Sutherlin,OR,97479,,PO Box 877,,Sutherlin,OR,97479,,541-459-4657,,Dana_jean@live.com,,,,,,,South-Central Oregon Early Learning Hub,DOUGLAS,19,6,Eugene (Valley) - Albany/Corvallis to Roseburg,,RF521318,-123.31361312,43.3858288100001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,Dani Hall,Google Maps
-13727424.2451,5371065.0546,685,Certified Family Child Care,Little Rascals Preschool - Child Care,Little Rascals Preschool - Child Care,,Inactive,,CF000406,,355 S Calapooia St,,Sutherlin,OR,97479,9538,355 S Calapooia St,,Sutherlin,OR,97479,9538,541-459-5258,,deedess57@msn.com,,,,,1,12,South-Central Oregon Early Learning Hub,DOUGLAS,19,6,Eugene (Valley) - Albany/Corvallis to Roseburg,,CF000406,-123.31555011,43.38700729,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/07/27 00:00:00+00,Dani Hall,Google Maps
-13833134.3746,5371098.8535,686,Family Child Care Home,"Thompson, Jennifer Dawn","Thompson, Jennifer Dawn",,Active,,RF522789,,122 Marino Dr,,Coos Bay,OR,97420,2803,122 Marino Dr,,Coos Bay,OR,97420,2803,541-404-7303,,Jen_iv5417@yahoo.com,,,,,,,South Coast Regional Early Learning Hub,COOS,11,7,Eugene (Valley) - Albany/Corvallis to Roseburg,,RF522789,-124.26516036,43.3872279400001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,Dani Hall,Google Maps
-13833973.1269,5371172.0626,687,Public School,Madison Elementary School,Madison Elementary School,,Active,196,,,400 Madison St,,Coos Bay,OR,97420,0,1255 Hemlock Ave,,Coos Bay,OR,97420,0,541-888-1218,541-888-3064,janices@coos-bay.k12.or.us,www.madison.cbd9.net,Coos Bay SD 9,-1,3,-99,-99,South Coast Regional Early Learning Hub,COOS,11,7,Eugene (Valley) - Albany/Corvallis to Roseburg,,196,-124.272695,43.38770587,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2015/05/07 00:00:00+00,Chris Rowlette,Email
-13833861.8597,5371235.962,688,Certified Family Child Care,Jetherene C Coyle,Jetherene C Coyle,,Active,,CF500869,,333 Madison St,,Coos Bay,OR,97420,,333 Madison St,,Coos Bay,OR,97420,,541-888-4508,,jnbcoyle@hotmail.com,,,,,2,12,South Coast Regional Early Learning Hub,COOS,11,7,Eugene (Valley) - Albany/Corvallis to Roseburg,,CF500869,-124.27169547,43.3881230200001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,Dani Hall,Google Maps
-13731965.3534,5371257.4472,689,Family Child Care Home,"Anderson, Cheryl Ann","Anderson, Cheryl Ann",,Inactive,,RF524200,,2572 Parkway Ave,,Sutherlin,OR,97479,,2572 Parkway Ave,,Sutherlin,OR,97479,,541-378-7921,,cheryl49er@live.com,,,,,,,South-Central Oregon Early Learning Hub,DOUGLAS,19,6,Eugene (Valley) - Albany/Corvallis to Roseburg,,RF524200,-123.35634358,43.38826328,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/07/21 00:00:00+00,Dani Hall,Google Maps
-13829119.6372,5371344.6739,690,Family Child Care Home,"Prosa, Sherry Lynn","Prosa, Sherry Lynn",,Active,,RF037188,,3720 Brussells St,,North Bend,OR,97459,2410,3720 Brussells St,,North Bend,OR,97459,2410,541-756-2283,,SLProsa51@gmail.com,,,,,,,South Coast Regional Early Learning Hub,COOS,11,7,Eugene (Valley) - Albany/Corvallis to Roseburg,,RF037188,-124.22909536,43.38883271,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,Dani Hall,Google Maps
-13728529.7412,5371358.0177,691,Private School,Sutherlin Adventist Christian School,Sutherlin Adventist Christian School,,Active,,,100687,845 W Central Avenue,,Sutherlin,OR,97479,0,845 W Central Avenue,,Sutherlin,OR,97479,0,541-459-9940,,SutherlinChristianSchool@gmail.com,https://www.sutherlinchristianschool.org/,,1,8,-99,-99,South-Central Oregon Early Learning Hub,DOUGLAS,19,6,Eugene (Valley) - Albany/Corvallis to Roseburg,,100687,-123.32548095,43.3889198200001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/07/24 00:00:00+00,Tricia MacInnes,"Google Streetview, Google search"
-13831926.7029,5371458.8404,692,Child Care Center,South Coast Head Start - Coos Bay,South Coast Head Start - Coos Bay,,Active,,CC051980,,1855 Thomas Ave,,Coos Bay,OR,97420,2976,1855 Thomas Ave,,Coos Bay,OR,97420,2976,541-888-3717,,caadnesen.schs@orcca.us,,,,,1,5,South Coast Regional Early Learning Hub,COOS,11,7,Eugene (Valley) - Albany/Corvallis to Roseburg,,CC051980,-124.25431166,43.389578,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,Arron Heriford,Cadastral Data
-13834086.3477,5371469.3688,693,Public School,Sunset School,Sunset School,,Active,199,,,245 S Cammann St,,Coos Bay,OR,97420,0,1255 Hemlock Ave,,Coos Bay,OR,97420,0,541-888-1242,541-888-9814,shellym@coos-bay.k12.or.us,www.sunset.cbd9.net,Coos Bay SD 9,4,7,-99,-99,South Coast Regional Early Learning Hub,COOS,11,7,Eugene (Valley) - Albany/Corvallis to Roseburg,,199,-124.27371208,43.38964673,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2015/05/07 00:00:00+00,Chris Rowlette,Email
-13831398.0344,5371679.2119,694,Private School,Gold Coast Christian School,Gold Coast Christian School,,Active,,,100509,2175 Newmark Ave,,Coos Bay,OR,97420,0,2175 Newmark Ave,,Coos Bay,OR,97420,0,541-756-7413,,,https://coosbayor.adventistschoolconnect.org/,,1,8,-99,-99,South Coast Regional Early Learning Hub,COOS,11,7,Eugene (Valley) - Albany/Corvallis to Roseburg,,100509,-124.24956255,43.39101658,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/07/09 00:00:00+00,Tricia MacInnes,"Google Streetview, Google search"
-13834383.0899,5371783.1296,695,Family Child Care Home,"MacManiman, Jeanene  Lavonne","MacManiman, Jeanene  Lavonne",,Active,,RF055068,,171 S Marple St,,Coos Bay,OR,97420,,171 S Marple St,,Coos Bay,OR,97420,,541-404-4423,,missneans@gmail.com,,,,,,,South Coast Regional Early Learning Hub,COOS,11,7,Eugene (Valley) - Albany/Corvallis to Roseburg,,RF055068,-124.27637776,43.39169494,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,Dani Hall,Google Maps
-13726338.4126,5371792.2122,696,Public School Program,Sutherlin Valley Online Academy,Sutherlin Valley Online Academy,,Active,,,100883,531 E Central Ave,,Sutherlin,OR,97479,0,531 E Central Ave,,Sutherlin,OR,97479,0,541-459-2228,541-459-2484,steve.perkins@sutherlin.k12.or.us,http://www.sutherlin.k12.or.us,Sutherlin SD 130,-1,12,-99,-99,South-Central Oregon Early Learning Hub,DOUGLAS,19,6,Eugene (Valley) - Albany/Corvallis to Roseburg,,100883,-123.30579591,43.3917542300001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/08/06 00:00:00+00,Arron Heriford,Google / Google Streetview
-13726338.4126,5371792.2122,697,School District,Sutherlin SD 130,Sutherlin SD 130,,Active,2003,,,531 E Central Ave,,Sutherlin,OR,97479,0,531 E Central Ave,,Sutherlin,OR,97479,0,541-459-2228,541-459-2484,steve.perkins@sutherlin.k12.or.us,www.sutherlin.k12.or.us,Douglas ESD,-99,-99,-99,-99,South-Central Oregon Early Learning Hub,DOUGLAS,19,6,Eugene (Valley) - Albany/Corvallis to Roseburg,,2003,-123.30579591,43.3917542300001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,,,
-13729229.1326,5371803.242,698,Public School,West Sutherlin Intermediate,West Sutherlin Intermediate,,Active,320,,,531 N Comstock Rd,,Sutherlin,OR,97479,9037,531 N Comstock Rd,,Sutherlin,OR,97479,9037,541-459-3688,541-459-5675,robert.freeman@sutherlin.k12.or.us,sutherlin.k12.or.us/west,Sutherlin SD 130,3,5,-99,-99,South-Central Oregon Early Learning Hub,DOUGLAS,19,6,Eugene (Valley) - Albany/Corvallis to Roseburg,,320,-123.33176369,43.39182623,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2015/03/10 00:00:00+00,Chris Rowlette,Email
-13729229.1326,5371803.242,699,Child Care Center,UCAN Head Start- Sutherlin,UCAN Head Start- Sutherlin,,Active,,CC501615,,531 N Comstock Rd,,Sutherlin,OR,97479,,280 Kenneth Ford Dr,,Roseburg,OR,97470,,541-671-7717,,shawn.massingale@ucancap.org,,,,,36,5,South-Central Oregon Early Learning Hub,DOUGLAS,19,6,Eugene (Valley) - Albany/Corvallis to Roseburg,,CC501615,-123.33176369,43.39182623,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,Arron Heriford,School Data
-13832730.0444,5371829.1021,700,Child Care Center,Brighter Academy,Brighter Academy,,Active,,CC503270,,622 D St,,Coos Bay,OR,97420,4334,980 Blanco Ave,,Coos Bay,OR,97420,2871,541-808-3505,,brighter.horizons20@gmail.com,,,,,1,8,South Coast Regional Early Learning Hub,COOS,11,7,Eugene (Valley) - Albany/Corvallis to Roseburg,,CC503270,-124.2615282,43.39199504,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,Arron Heriford,Cadastral Data
-13726828.8495,5372046.4553,701,Public School,East Sutherlin Primary School,East Sutherlin Primary School,,Active,318,,,323 E Third Ave,,Sutherlin,OR,97479,9528,323 E Third Ave,,Sutherlin,OR,97479,9528,541-459-2912,541-459-0898,debbie.foley@sutherlin.k12.or.us,www.sutherlin.k12.or.us/,Sutherlin SD 130,-2,2,-99,-99,South-Central Oregon Early Learning Hub,DOUGLAS,19,6,Eugene (Valley) - Albany/Corvallis to Roseburg,,318,-123.31020158,43.3934138600001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2015/03/10 00:00:00+00,Chris Rowlette,Email
-13726968.9785,5372053.5375,702,Family Child Care Home,"Breier, Susan Laraine","Breier, Susan Laraine",,Active,,RF519357,,5435 SW Grange Rd,,Roseburg,OR,97471,4725,5435 SW Grange Rd,,Roseburg,OR,97471,4725,541-643-2761,,suzy_crum@yahoo.com,,,,,,,South-Central Oregon Early Learning Hub,DOUGLAS,19,6,Eugene (Valley) - Albany/Corvallis to Roseburg,,RF519357,-123.31146038,43.3934600900001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,Dani Hall,Google Maps
-13829269.353,5372079.0996,703,Private School,Gold Coast Seventh-day Adventist Christian School,Gold Coast Seventh-day Adventist Christian School,,Inactive,,,100053,1251 Clark St,,North Bend,OR,97459,0,1251 Clark St,,North Bend,OR,97459,0,541-756-6307,,,,,-1,-1,-99,-99,South Coast Regional Early Learning Hub,COOS,11,7,Eugene (Valley) - Albany/Corvallis to Roseburg,,100053,-124.23044028,43.3936269500001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/07/09 00:00:00+00,Tricia MacInnes,Google search
-13833539.9638,5372119.8803,704,Family Child Care Home,"Holt, Jenny Kathryn","Holt, Jenny Kathryn",,Inactive,,RF534903,,236 N Schoneman Ave,,Coos Bay,OR,97420,3337,236 N Schoneman Ave,,Coos Bay,OR,97420,3337,541-404-0830,,raeofsunshine111@gmail.com,,,,,,,South Coast Regional Early Learning Hub,COOS,11,7,Eugene (Valley) - Albany/Corvallis to Roseburg,,RF534903,-124.26880383,43.3938931500001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/07/17 00:00:00+00,Dani Hall,Google Maps
-13830022.7065,5372122.6225,705,Private School,Kingsview Christian School,Kingsview Christian School,,Active,,,100054,1850 Clark St,,North Bend,OR,97459,0,1850 Clark St,,North Bend,OR,97459,0,541-756-1411,541-756-0105,kingsviewprincipal@gmail.com,http://www.kingsviewchristian.com/,,-2,6,-99,-99,South Coast Regional Early Learning Hub,COOS,11,7,Eugene (Valley) - Albany/Corvallis to Roseburg,,100054,-124.23720777,43.39391105,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/07/09 00:00:00+00,Tricia MacInnes,"Google Streetview, Google search"
-13832342.2663,5372138.4599,706,Child Care Center,Bright Beginnings Learning Center,Bright Beginnings Learning Center,,Active,,CC503835,,250 Hull St,,Coos Bay,OR,97420,,1775 Thompson Rd,,Coos Bay,OR,97420,,541-808-3410,,katherine.tovar@bayareahospital.org,,,,,2,12,South Coast Regional Early Learning Hub,COOS,11,7,Eugene (Valley) - Albany/Corvallis to Roseburg,,CC503835,-124.25804473,43.39401443,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,Dani Hall,Google Maps
-13726497.1642,5372260.8093,707,Public School,Sutherlin High School,Sutherlin High School,,Active,321,,,500 E Fourth St,,Sutherlin,OR,97479,9541,500 E Fourth St,,Sutherlin,OR,97479,9541,541-459-9551,541-459-4887,justin.huntley@sutherlin.k12.or.us,www.sutherlin.k12.or.us/suthhigh,Sutherlin SD 130,9,12,-99,-99,South-Central Oregon Early Learning Hub,DOUGLAS,19,6,Eugene (Valley) - Albany/Corvallis to Roseburg,,321,-123.307222,43.3948130700001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2015/03/10 00:00:00+00,Chris Rowlette,Email
-13725626.4888,5372267.4934,708,Family Child Care Home,"Morgan, Amanda Dawn","Morgan, Amanda Dawn",,Inactive,,RF520222,,1083 E Second Ave,,Sutherlin,OR,97479,,1083 E Second Ave,,Sutherlin,OR,97479,,541-580-8254,,1013monkey@gmail.com,,,,,,,South-Central Oregon Early Learning Hub,DOUGLAS,19,6,Eugene (Valley) - Albany/Corvallis to Roseburg,,RF520222,-123.29940059,43.3948567,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/07/27 00:00:00+00,Dani Hall,Google Maps
-13831913.5883,5372306.4778,709,Community College,Southwestern Oregon Community College - Coos Bay Campus,Southwestern Oregon Community College,Coos Bay Campus,Active,,,100373,1988 Newmark Ave,,Coos Bay,OR,97420,0,1988 Newmark Ave,,Coos Bay,OR,97420,0,541-888-2525,541-888-7285,,http://www.socc.edu,Southwestern Oregon Community College,-99,-99,-99,-99,South Coast Regional Early Learning Hub,COOS,11,7,Eugene (Valley) - Albany/Corvallis to Roseburg,,100373,-124.25419385,43.3951111700001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/07/09 00:00:00+00,Tricia MacInnes,"Google Streetview, Google search"
